,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income
47146,57,98466,9,0,0,16,<=50K
47147,51,142801,14,0,0,40,>50K
47148,68,119938,13,0,0,40,>50K
47149,39,172186,9,5013,0,40,<=50K
47150,45,198759,9,0,1848,40,>50K
47151,45,74305,14,0,0,35,>50K
47152,80,120796,9,0,0,40,<=50K
47153,55,190091,14,0,0,50,>50K
47154,23,197286,10,0,0,40,<=50K
47155,45,129499,10,0,0,40,<=50K
47156,39,30875,13,0,0,40,>50K
47157,45,172822,9,3411,0,40,<=50K
47158,34,107417,9,0,0,40,<=50K
47159,42,226902,9,0,0,40,>50K
47160,21,86557,10,0,0,30,<=50K
47161,35,98900,10,0,0,40,<=50K
47162,24,38707,13,0,0,20,<=50K
47163,39,286730,9,0,0,40,<=50K
47164,17,221797,8,594,0,20,<=50K
47165,52,175029,10,0,0,80,<=50K
47166,49,32184,9,5013,0,15,<=50K
47167,31,144949,13,0,0,40,<=50K
47168,48,33084,13,0,0,50,>50K
47169,30,156464,10,0,0,40,<=50K
47170,38,152307,10,0,0,30,>50K
47171,32,341954,13,0,1741,45,<=50K
47172,24,235720,9,0,0,50,<=50K
47173,47,161187,8,0,0,40,<=50K
47174,56,90017,4,0,0,40,<=50K
47175,59,192671,7,7298,0,40,>50K
47176,39,102178,10,0,0,35,<=50K
47177,22,293136,10,0,0,30,<=50K
47178,17,99568,6,0,0,10,<=50K
47179,66,81413,6,0,0,30,<=50K
47180,39,31053,10,0,0,40,<=50K
47181,18,31008,10,0,0,40,<=50K
47182,55,221801,3,0,0,40,<=50K
47183,26,76491,13,0,0,55,<=50K
47184,64,286732,9,0,0,17,<=50K
47185,48,196707,16,99999,0,60,>50K
47186,51,23698,9,0,0,40,>50K
47187,61,224699,13,0,0,30,>50K
47188,22,131291,10,0,0,15,<=50K
47189,19,372665,10,0,0,40,<=50K
47190,44,64506,11,0,0,20,<=50K
47191,47,139388,10,0,0,40,<=50K
47192,29,425830,12,0,0,40,<=50K
47193,39,99146,9,0,0,40,<=50K
47194,37,59200,9,0,0,40,<=50K
47195,21,37482,10,0,0,20,<=50K
47196,34,188798,9,0,0,32,<=50K
47197,56,100285,10,0,0,45,<=50K
47198,31,228446,10,0,0,40,<=50K
47199,31,19491,9,2202,0,40,<=50K
47200,28,156967,9,0,0,40,<=50K
47201,47,187581,13,0,0,48,>50K
47202,56,154490,10,0,0,38,<=50K
47203,30,101345,13,0,0,40,<=50K
47204,42,150533,14,0,0,46,<=50K
47205,33,93213,9,0,0,45,<=50K
47206,57,257046,9,0,0,40,<=50K
47207,40,421837,9,0,0,50,>50K
47208,41,101593,13,0,0,60,>50K
47209,42,122215,9,0,0,40,>50K
47210,49,272780,10,15024,0,60,>50K
47211,24,190591,13,0,0,50,<=50K
47212,30,78374,9,0,0,40,<=50K
47213,30,121468,13,0,0,40,<=50K
47214,31,280927,13,0,0,40,>50K
47215,25,202480,13,0,0,40,>50K
47216,47,110088,2,0,0,40,<=50K
47217,58,129632,9,0,0,4,<=50K
47218,37,225860,12,0,0,50,<=50K
47219,25,310545,10,0,0,30,<=50K
47220,31,178664,10,0,0,30,<=50K
47221,46,198759,13,0,0,50,>50K
47222,20,259301,10,0,0,35,<=50K
47223,31,234537,13,7298,0,50,>50K
47224,63,427770,8,0,0,30,<=50K
47225,19,331702,9,0,0,40,<=50K
47226,20,180052,10,0,0,40,<=50K
47227,54,205337,9,0,0,45,<=50K
47228,17,236091,6,0,0,8,<=50K
47229,40,33895,9,0,0,40,<=50K
47230,20,447210,10,0,0,20,<=50K
47231,27,226441,13,0,0,40,<=50K
47232,41,119721,10,0,0,40,>50K
47233,32,455995,13,0,0,50,>50K
47234,35,105813,10,0,0,40,<=50K
47235,24,350917,9,0,0,30,<=50K
47236,42,191814,9,0,0,40,<=50K
47237,65,399296,3,0,0,20,<=50K
47238,47,201595,9,0,0,40,<=50K
47239,41,143003,14,0,1887,45,>50K
47240,28,74784,9,0,0,50,<=50K
47241,20,313045,10,0,0,40,<=50K
47242,22,303781,10,0,0,40,<=50K
47243,23,236769,10,0,0,40,<=50K
47244,28,264961,10,0,0,45,<=50K
47245,59,144962,9,0,0,40,<=50K
47246,59,435836,6,0,0,30,>50K
47247,46,186539,9,0,0,48,>50K
47248,23,181796,9,0,0,50,<=50K
47249,47,398397,14,0,0,40,<=50K
47250,24,196280,11,0,0,38,<=50K
47251,37,31670,13,0,0,40,<=50K
47252,49,65535,9,0,0,60,<=50K
47253,48,97680,14,15024,0,10,>50K
47254,57,47178,13,0,0,35,>50K
47255,24,151818,9,0,0,35,<=50K
47256,40,304530,4,0,0,40,<=50K
47257,25,197651,9,0,0,40,<=50K
47258,64,108054,9,0,0,22,<=50K
47259,44,179666,10,0,0,35,<=50K
47260,45,142909,9,0,0,40,>50K
47261,24,231261,8,0,0,50,<=50K
47262,42,119008,12,0,1974,40,<=50K
47263,27,168138,9,0,0,45,<=50K
47264,54,217850,9,0,0,40,>50K
47265,50,343242,10,0,0,55,<=50K
47266,19,167087,10,0,0,20,<=50K
47267,27,200179,9,0,0,40,<=50K
47268,35,172252,10,0,0,40,<=50K
47269,39,132879,16,0,0,42,>50K
47270,21,240063,9,0,0,48,<=50K
47271,19,425816,10,0,0,40,<=50K
47272,39,167571,9,2885,0,30,<=50K
47273,39,85566,10,0,0,40,<=50K
47274,27,123799,13,0,0,42,<=50K
47275,28,194690,9,0,0,40,<=50K
47276,39,266347,10,0,0,40,<=50K
47277,62,68268,6,0,0,40,<=50K
47278,59,145574,11,0,0,40,>50K
47279,29,128666,9,0,0,40,<=50K
47280,31,119411,9,0,0,40,>50K
47281,38,276552,10,0,0,50,<=50K
47282,22,305423,10,0,0,36,<=50K
47283,38,104236,12,1471,0,40,<=50K
47284,48,136455,10,0,0,16,<=50K
47285,71,139889,7,0,0,75,>50K
47286,39,102953,9,0,0,40,<=50K
47287,36,320183,7,0,0,24,<=50K
47288,47,83407,9,0,0,84,>50K
47289,22,118910,10,0,0,43,<=50K
47290,41,99254,14,0,0,30,<=50K
47291,43,198766,9,0,0,40,<=50K
47292,20,191832,8,0,0,40,<=50K
47293,23,146178,9,0,0,46,<=50K
47294,35,132879,10,0,0,40,>50K
47295,44,94706,13,0,0,40,<=50K
47296,48,273767,14,7688,0,40,>50K
47297,43,204235,13,0,0,50,>50K
47298,62,181782,9,0,0,15,<=50K
47299,39,144860,13,0,0,40,<=50K
47300,44,185832,9,7298,0,40,>50K
47301,81,55314,13,0,0,4,>50K
47302,44,200194,10,0,0,40,<=50K
47303,37,339772,9,0,0,40,<=50K
47304,54,159755,9,7688,0,40,>50K
47305,24,200207,9,0,0,40,<=50K
47306,27,31493,13,0,0,30,<=50K
47307,31,168981,9,0,0,38,<=50K
47308,20,201729,10,0,0,33,<=50K
47309,30,105749,13,0,0,50,<=50K
47310,56,101847,9,4064,0,40,<=50K
47311,46,110646,12,0,0,56,<=50K
47312,34,139753,10,2174,0,50,<=50K
47313,25,255004,10,0,0,30,<=50K
47314,34,341954,13,0,0,40,>50K
47315,43,124330,10,0,0,46,<=50K
47316,46,64563,14,0,1887,45,>50K
47317,32,29254,10,0,0,50,>50K
47318,25,182810,10,0,1564,37,>50K
47319,33,139051,7,0,0,53,<=50K
47320,31,151053,10,0,0,34,<=50K
47321,66,45702,6,0,0,50,<=50K
47322,26,138685,10,0,0,40,<=50K
47323,37,164193,11,0,0,40,<=50K
47324,73,109651,9,0,0,30,<=50K
47325,30,126364,9,0,0,45,<=50K
47326,31,328199,9,2354,0,40,<=50K
47327,44,180096,14,0,0,20,<=50K
47328,23,197613,10,0,0,40,<=50K
47329,35,170195,10,0,0,40,>50K
47330,48,56482,6,0,0,40,<=50K
47331,53,23686,13,0,1741,40,<=50K
47332,62,200916,13,0,0,40,>50K
47333,44,160261,9,0,2377,35,<=50K
47334,21,129232,10,0,0,40,<=50K
47335,22,249727,10,0,0,40,>50K
47336,35,106448,14,0,0,45,<=50K
47337,61,313852,13,0,0,40,<=50K
47338,33,213722,9,0,0,35,<=50K
47339,29,120645,12,0,0,40,<=50K
47340,78,167336,9,0,0,16,<=50K
47341,21,199419,9,0,0,50,<=50K
47342,23,132053,10,0,0,40,<=50K
47343,21,311570,12,0,0,35,<=50K
47344,30,187203,13,0,0,40,<=50K
47345,76,201240,9,0,0,40,<=50K
47346,51,150999,9,0,0,40,>50K
47347,30,24961,9,0,0,40,<=50K
47348,36,152021,7,0,0,30,<=50K
47349,20,374116,7,0,0,40,<=50K
47350,73,35370,13,0,0,40,>50K
47351,38,65291,13,0,0,24,<=50K
47352,71,283889,9,0,1816,40,<=50K
47353,36,48585,10,0,0,4,<=50K
47354,26,132661,9,0,0,40,<=50K
47355,52,267583,6,0,0,40,<=50K
47356,50,313297,3,0,0,40,<=50K
47357,66,290578,4,0,0,40,<=50K
47358,32,246038,13,0,0,40,>50K
47359,42,125461,11,0,323,40,<=50K
47360,56,206149,4,0,0,58,<=50K
47361,59,205718,10,0,0,24,<=50K
47362,37,241153,13,15024,0,50,>50K
47363,49,186706,9,7688,0,40,>50K
47364,60,216574,13,0,0,40,>50K
47365,46,49570,9,0,0,40,<=50K
47366,42,82161,9,0,0,72,>50K
47367,44,191268,9,0,0,43,<=50K
47368,31,59469,9,0,0,40,<=50K
47369,30,197947,10,0,0,58,<=50K
47370,35,180131,13,0,0,50,>50K
47371,17,156732,7,0,0,20,<=50K
47372,22,415755,4,0,0,40,<=50K
47373,22,228254,10,0,0,37,<=50K
47374,28,414599,12,0,0,21,<=50K
47375,35,357173,10,0,0,50,<=50K
47376,49,111282,4,4386,0,99,>50K
47377,38,174308,9,0,0,48,<=50K
47378,49,61885,13,0,0,45,>50K
47379,42,123838,13,0,0,60,>50K
47380,53,119170,9,0,1740,40,<=50K
47381,59,219426,5,0,0,50,<=50K
47382,18,184920,9,0,0,25,<=50K
47383,39,187385,14,0,0,28,>50K
47384,26,234258,9,0,0,40,<=50K
47385,24,387663,10,0,0,40,<=50K
47386,45,151817,14,0,0,36,<=50K
47387,34,187203,15,7688,0,40,>50K
47388,27,67187,9,0,0,33,<=50K
47389,48,194526,10,0,0,40,<=50K
47390,20,73266,10,0,0,40,<=50K
47391,49,340755,14,5178,0,40,>50K
47392,26,168552,9,0,0,40,<=50K
47393,38,188069,13,15024,0,40,>50K
47394,27,198587,9,0,0,60,<=50K
47395,21,33423,10,0,0,35,<=50K
47396,40,190910,13,0,0,40,>50K
47397,47,195963,4,0,0,48,<=50K
47398,24,345066,9,0,0,50,<=50K
47399,43,195258,9,0,0,40,>50K
47400,44,262233,10,0,0,47,<=50K
47401,56,78707,5,4508,0,28,<=50K
47402,53,251240,13,0,2415,50,>50K
47403,36,414056,9,0,0,40,<=50K
47404,56,174564,8,0,0,40,<=50K
47405,26,236242,11,0,1590,40,<=50K
47406,31,31286,11,0,0,40,<=50K
47407,19,234476,10,0,0,7,<=50K
47408,26,414916,9,0,0,40,<=50K
47409,40,223881,10,0,0,50,<=50K
47410,21,284651,10,0,0,20,<=50K
47411,35,38948,11,3103,0,40,>50K
47412,33,157887,5,0,0,50,<=50K
47413,59,70796,9,0,0,15,<=50K
47414,49,97176,9,0,0,47,<=50K
47415,54,146834,10,0,0,40,<=50K
47416,23,490645,10,2829,0,42,<=50K
47417,61,31577,14,0,0,30,<=50K
47418,33,145437,9,0,0,43,<=50K
47419,36,21798,13,15024,0,40,>50K
47420,57,142076,9,4386,0,40,>50K
47421,22,136230,9,0,0,40,<=50K
47422,47,184169,14,0,0,40,>50K
47423,23,175778,10,0,0,20,<=50K
47424,46,59174,9,0,0,33,<=50K
47425,49,123713,13,0,0,45,<=50K
47426,67,222362,9,0,0,2,>50K
47427,51,108435,8,0,0,40,<=50K
47428,21,39182,12,0,0,40,<=50K
47429,33,203051,9,0,0,46,<=50K
47430,45,363418,13,0,0,40,>50K
47431,27,113054,13,0,0,32,<=50K
47432,27,163320,12,0,0,40,<=50K
47433,34,118710,9,0,0,40,<=50K
47434,56,170066,9,0,0,40,<=50K
47435,24,135267,10,0,0,40,<=50K
47436,24,361278,10,0,0,40,<=50K
47437,59,165867,13,0,0,25,<=50K
47438,33,300497,10,0,0,40,<=50K
47439,49,255928,9,0,0,40,<=50K
47440,41,27305,9,0,0,40,<=50K
47441,34,29933,9,0,0,40,<=50K
47442,43,265434,7,0,0,40,<=50K
47443,18,145643,7,0,0,9,<=50K
47444,31,162041,9,0,0,15,<=50K
47445,30,119562,9,3942,0,40,<=50K
47446,29,115549,9,2635,0,40,<=50K
47447,50,39590,9,0,0,48,>50K
47448,24,97676,10,0,0,40,<=50K
47449,53,34973,7,0,0,40,<=50K
47450,52,312446,9,0,0,40,<=50K
47451,42,88909,13,0,0,40,>50K
47452,36,117381,13,0,0,55,>50K
47453,34,513977,9,0,0,50,<=50K
47454,38,39089,9,6849,0,50,<=50K
47455,32,341672,13,2174,0,45,<=50K
47456,31,400535,9,0,0,72,<=50K
47457,34,338042,9,0,0,60,<=50K
47458,49,216734,13,0,0,40,<=50K
47459,54,224207,9,6849,0,50,<=50K
47460,58,107897,13,7688,0,40,>50K
47461,28,205903,9,0,0,40,<=50K
47462,36,191754,9,0,0,50,<=50K
47463,26,216225,12,0,0,50,>50K
47464,33,125762,9,0,0,40,<=50K
47465,51,201062,9,0,0,40,<=50K
47466,53,25820,11,0,0,48,<=50K
47467,33,553405,11,0,0,40,<=50K
47468,45,78022,13,0,0,40,>50K
47469,27,207631,3,0,0,52,<=50K
47470,35,203988,9,0,0,60,<=50K
47471,47,122194,9,0,0,40,<=50K
47472,17,318918,6,0,0,30,<=50K
47473,55,264453,11,0,0,30,<=50K
47474,28,183523,9,0,0,35,<=50K
47475,46,98881,14,0,0,45,<=50K
47476,18,184101,7,0,0,6,<=50K
47477,43,135056,9,0,0,35,<=50K
47478,60,71457,9,4508,0,8,<=50K
47479,55,96459,6,0,1887,70,>50K
47480,52,134184,9,2597,0,36,<=50K
47481,40,153132,13,0,0,31,<=50K
47482,52,173991,9,0,0,38,<=50K
47483,27,96219,9,0,0,40,<=50K
47484,44,152744,14,0,0,40,<=50K
47485,56,182142,9,0,0,40,<=50K
47486,35,48915,13,0,0,40,<=50K
47487,35,24126,10,0,0,40,<=50K
47488,47,263984,9,0,0,40,<=50K
47489,42,118261,11,0,0,50,<=50K
47490,63,106141,4,0,0,45,<=50K
47491,48,355320,11,0,0,15,>50K
47492,19,497414,4,0,0,35,<=50K
47493,41,118915,13,0,0,40,<=50K
47494,17,75885,7,0,0,10,<=50K
47495,26,93806,10,0,0,25,<=50K
47496,33,255058,13,0,2339,40,<=50K
47497,41,120277,9,0,0,40,<=50K
47498,20,120046,10,0,0,25,<=50K
47499,26,209384,10,0,0,40,<=50K
47500,35,742903,14,0,0,40,<=50K
47501,47,147869,9,0,0,50,<=50K
47502,21,208117,6,0,0,30,<=50K
47503,64,268965,9,0,0,22,<=50K
47504,32,41210,9,0,0,40,<=50K
47505,47,128378,11,0,0,40,<=50K
47506,22,131291,9,0,0,20,<=50K
47507,35,187046,13,0,0,45,<=50K
47508,53,221672,8,0,0,40,<=50K
47509,29,70100,9,0,0,80,<=50K
47510,23,199586,9,0,0,40,<=50K
47511,45,243743,10,0,0,50,>50K
47512,20,375931,10,0,0,15,<=50K
47513,42,139012,11,0,0,40,>50K
47514,45,167617,11,0,0,40,<=50K
47515,77,88269,3,0,0,20,<=50K
47516,32,70377,15,0,0,40,<=50K
47517,21,431745,10,0,0,10,<=50K
47518,32,72967,15,0,0,25,>50K
47519,41,174373,9,0,0,30,>50K
47520,42,145178,9,0,0,40,<=50K
47521,23,138938,9,0,0,3,<=50K
47522,26,113948,13,0,0,48,<=50K
47523,66,135446,9,0,0,40,<=50K
47524,41,43711,9,0,0,30,<=50K
47525,40,137304,13,0,0,65,<=50K
47526,21,180690,10,0,0,40,<=50K
47527,40,135384,9,0,0,40,<=50K
47528,48,178137,9,0,0,44,<=50K
47529,62,113440,13,15024,0,40,>50K
47530,45,110243,14,0,0,50,>50K
47531,42,165981,10,0,0,60,<=50K
47532,20,246635,10,2597,0,20,<=50K
47533,30,553405,9,0,0,40,>50K
47534,59,137506,5,0,0,40,<=50K
47535,22,313730,12,0,0,40,<=50K
47536,23,102684,10,0,0,60,<=50K
47537,55,265579,10,2354,0,40,<=50K
47538,58,101338,9,0,0,40,>50K
47539,67,188903,13,0,0,40,>50K
47540,51,231919,7,0,0,45,<=50K
47541,38,139770,14,0,0,48,>50K
47542,37,253006,10,0,0,45,<=50K
47543,34,258425,11,2597,0,45,<=50K
47544,49,168837,11,0,0,20,<=50K
47545,46,177536,10,0,0,60,<=50K
47546,29,168524,10,0,0,40,<=50K
47547,19,108551,9,0,0,20,<=50K
47548,38,180477,15,0,0,37,>50K
47549,58,162970,10,0,0,40,<=50K
47550,43,104196,9,0,0,43,<=50K
47551,34,329288,9,4386,0,55,>50K
47552,59,39398,9,0,0,42,<=50K
47553,33,70240,10,0,0,40,<=50K
47554,17,153021,10,0,0,6,<=50K
47555,29,152461,13,0,0,40,<=50K
47556,33,171892,12,0,0,42,<=50K
47557,45,128141,7,0,0,40,<=50K
47558,68,182574,10,991,0,29,<=50K
47559,33,189145,13,0,0,20,<=50K
47560,49,218835,15,0,0,60,>50K
47561,46,132994,10,7688,0,40,>50K
47562,54,83103,13,0,0,67,<=50K
47563,31,198103,9,0,0,40,<=50K
47564,25,177812,13,0,0,40,<=50K
47565,39,144154,13,0,0,80,<=50K
47566,56,169086,16,0,0,55,>50K
47567,36,140854,4,0,0,45,<=50K
47568,20,218875,10,0,0,20,<=50K
47569,35,187589,13,0,0,7,<=50K
47570,36,112271,13,0,1902,40,>50K
47571,27,199118,10,0,0,40,<=50K
47572,46,178642,9,0,0,40,>50K
47573,34,113708,8,0,0,59,>50K
47574,29,185670,13,0,0,40,<=50K
47575,36,303187,10,0,0,44,>50K
47576,49,209739,11,7688,0,60,>50K
47577,52,155278,6,0,0,40,<=50K
47578,30,119422,11,0,0,40,<=50K
47579,46,326292,14,0,0,40,>50K
47580,35,212512,9,0,0,50,>50K
47581,37,33440,9,0,0,40,<=50K
47582,38,185180,15,7688,0,40,>50K
47583,46,504941,11,0,0,40,>50K
47584,42,192014,5,0,0,24,<=50K
47585,48,192755,13,0,0,55,>50K
47586,59,220896,15,27828,0,60,>50K
47587,22,189832,10,0,0,25,<=50K
47588,38,235638,9,0,0,40,<=50K
47589,39,134367,9,0,0,43,<=50K
47590,41,171231,10,0,0,40,<=50K
47591,19,253529,8,0,0,9,<=50K
47592,47,210557,9,0,0,40,<=50K
47593,47,362835,10,0,0,40,>50K
47594,55,186479,9,0,0,40,<=50K
47595,37,115360,14,0,0,40,<=50K
47596,29,184806,12,0,0,20,<=50K
47597,34,450141,13,15024,0,35,>50K
47598,41,200479,9,0,0,40,<=50K
47599,34,152493,9,0,0,60,<=50K
47600,29,135791,13,15024,0,50,>50K
47601,37,50096,11,0,0,30,<=50K
47602,55,173832,14,10520,0,40,>50K
47603,52,224198,9,0,0,45,<=50K
47604,57,111553,5,0,0,50,<=50K
47605,67,191380,13,0,0,40,>50K
47606,20,34242,10,0,0,20,<=50K
47607,58,100054,13,0,1902,70,>50K
47608,62,110103,9,0,0,40,<=50K
47609,40,196626,9,0,0,45,>50K
47610,66,194480,7,0,2377,2,>50K
47611,26,190040,13,0,0,40,<=50K
47612,42,152629,10,0,0,45,>50K
47613,18,263162,9,0,0,40,<=50K
47614,34,205581,9,0,0,40,<=50K
47615,50,155434,9,0,0,40,>50K
47616,30,415922,9,0,0,32,<=50K
47617,42,221581,9,0,0,40,<=50K
47618,37,135089,10,0,0,56,<=50K
47619,47,117774,9,0,0,40,<=50K
47620,46,206707,10,0,0,40,<=50K
47621,30,315640,14,0,0,45,>50K
47622,52,210736,9,7298,0,50,>50K
47623,23,456665,9,0,0,40,<=50K
47624,35,133935,10,0,0,40,<=50K
47625,44,106982,13,0,0,70,<=50K
47626,35,126569,14,0,0,40,<=50K
47627,31,209954,10,0,0,40,<=50K
47628,50,46401,10,0,0,40,<=50K
47629,29,410216,9,0,0,40,<=50K
47630,39,410509,9,0,0,40,<=50K
47631,22,382199,13,0,0,40,<=50K
47632,33,84130,9,0,0,40,<=50K
47633,42,243380,14,0,0,50,<=50K
47634,31,329635,13,0,0,50,>50K
47635,20,265434,10,0,0,10,<=50K
47636,23,241752,9,0,0,40,<=50K
47637,33,172579,9,0,0,40,<=50K
47638,48,121179,10,0,0,52,<=50K
47639,46,76131,3,0,0,40,>50K
47640,57,138777,13,0,0,45,>50K
47641,44,195212,14,0,0,52,<=50K
47642,20,315135,10,0,0,15,<=50K
47643,44,248406,12,0,0,40,>50K
47644,51,283314,13,15024,0,40,>50K
47645,29,231601,7,0,0,60,<=50K
47646,71,126807,14,0,1411,70,<=50K
47647,31,198513,10,0,0,40,<=50K
47648,37,162651,9,0,0,40,<=50K
47649,90,197613,9,0,0,40,>50K
47650,49,184098,13,0,0,50,>50K
47651,46,187505,14,0,0,40,<=50K
47652,53,174655,4,0,0,40,<=50K
47653,17,161123,8,0,0,32,<=50K
47654,43,390369,2,0,0,70,<=50K
47655,35,354520,9,0,0,40,<=50K
47656,25,364631,9,0,0,40,<=50K
47657,35,323120,12,0,0,44,>50K
47658,58,32367,10,0,0,40,<=50K
47659,88,30102,13,0,1816,50,<=50K
47660,51,229259,13,0,0,45,>50K
47661,31,274818,10,0,0,40,<=50K
47662,40,248476,15,0,0,50,>50K
47663,38,98080,10,0,0,40,<=50K
47664,44,56651,12,0,0,42,<=50K
47665,43,216411,2,0,0,30,<=50K
47666,31,226443,15,0,1977,70,>50K
47667,21,119039,10,0,0,18,<=50K
47668,25,136277,13,0,0,40,<=50K
47669,52,149508,10,0,0,40,>50K
47670,53,449376,9,0,0,40,>50K
47671,18,143450,10,0,0,20,<=50K
47672,41,227065,9,0,0,40,<=50K
47673,26,175801,9,0,0,40,<=50K
47674,29,260346,9,0,0,25,<=50K
47675,37,54159,9,0,0,45,<=50K
47676,24,143246,10,2597,0,45,<=50K
47677,32,115854,10,0,0,41,<=50K
47678,35,138441,9,0,0,40,<=50K
47679,23,149704,6,0,0,40,<=50K
47680,38,22245,10,0,0,40,>50K
47681,27,104017,13,0,1628,50,<=50K
47682,46,165468,10,0,0,50,>50K
47683,22,181557,10,0,0,35,<=50K
47684,38,220694,10,0,0,80,>50K
47685,27,190330,11,0,0,40,<=50K
47686,45,109209,13,0,0,45,<=50K
47687,32,187815,13,0,0,45,>50K
47688,38,236648,9,0,0,40,<=50K
47689,21,53306,9,0,0,40,<=50K
47690,33,418645,9,0,0,50,<=50K
47691,27,217530,9,0,0,45,<=50K
47692,19,135066,10,0,0,20,<=50K
47693,20,38455,9,0,0,10,<=50K
47694,37,53553,9,0,0,75,<=50K
47695,18,117857,7,0,0,40,<=50K
47696,72,379376,15,0,0,35,<=50K
47697,31,191932,14,0,2258,40,<=50K
47698,33,234067,9,0,0,40,>50K
47699,47,348886,9,0,0,40,>50K
47700,46,142490,10,0,0,40,<=50K
47701,42,155190,13,2580,0,8,<=50K
47702,22,176178,9,0,0,36,<=50K
47703,53,149220,14,0,0,40,<=50K
47704,59,188047,9,0,0,40,<=50K
47705,36,258102,11,0,0,40,<=50K
47706,34,185216,13,0,0,40,>50K
47707,61,219701,8,0,0,37,<=50K
47708,40,235523,9,0,0,40,<=50K
47709,35,100375,12,0,1887,45,>50K
47710,41,24273,9,0,0,40,<=50K
47711,23,224115,13,0,0,30,<=50K
47712,41,187795,10,0,1977,60,>50K
47713,26,161007,9,0,0,40,<=50K
47714,27,262723,10,0,0,40,<=50K
47715,41,33474,13,0,0,55,>50K
47716,43,167151,13,0,0,60,<=50K
47717,38,222532,15,0,0,45,<=50K
47718,47,48195,13,0,0,72,<=50K
47719,23,89089,13,0,0,30,<=50K
47720,35,179151,13,0,0,20,<=50K
47721,42,192589,12,0,0,70,<=50K
47722,24,236149,9,0,0,50,<=50K
47723,58,110820,13,0,0,50,>50K
47724,22,113464,9,0,0,40,<=50K
47725,38,248929,9,0,0,50,<=50K
47726,41,257758,8,0,0,40,>50K
47727,46,198660,9,0,0,40,<=50K
47728,22,195532,13,0,0,20,<=50K
47729,17,208046,9,0,0,16,<=50K
47730,31,72744,9,0,0,30,<=50K
47731,73,65072,6,0,0,12,<=50K
47732,27,313479,13,0,0,50,<=50K
47733,57,262681,10,0,0,60,<=50K
47734,54,305319,13,0,0,70,<=50K
47735,40,158958,9,0,0,40,<=50K
47736,23,47039,11,0,0,40,<=50K
47737,36,150057,13,0,0,50,>50K
47738,54,55861,12,0,0,39,<=50K
47739,32,225053,13,99999,0,60,>50K
47740,44,136986,10,0,0,25,<=50K
47741,36,342480,7,0,0,40,<=50K
47742,30,335124,10,0,0,36,<=50K
47743,39,29874,9,0,0,54,<=50K
47744,36,191146,10,0,0,38,<=50K
47745,65,154164,12,20051,0,20,>50K
47746,43,287008,13,0,0,40,<=50K
47747,36,397877,9,5013,0,30,<=50K
47748,40,108765,9,0,0,40,<=50K
47749,23,215251,10,0,0,55,<=50K
47750,67,132586,9,0,0,15,<=50K
47751,48,328610,14,0,0,50,>50K
47752,59,264048,9,0,0,35,>50K
47753,74,98867,3,0,0,32,<=50K
47754,36,166289,9,0,0,40,<=50K
47755,19,186328,9,0,0,40,<=50K
47756,24,59948,9,0,0,40,<=50K
47757,41,231793,9,0,0,40,<=50K
47758,43,487770,6,0,0,40,<=50K
47759,27,167536,9,0,0,40,<=50K
47760,48,250736,9,0,0,99,<=50K
47761,18,197057,6,0,0,40,<=50K
47762,23,448026,11,0,0,45,<=50K
47763,56,217775,9,0,0,50,>50K
47764,22,154394,9,0,0,40,<=50K
47765,61,244933,9,0,0,38,<=50K
47766,22,155362,9,0,0,35,<=50K
47767,48,187563,14,0,0,54,>50K
47768,61,108398,7,0,0,9,<=50K
47769,30,69235,15,0,0,40,<=50K
47770,72,174032,10,0,0,40,<=50K
47771,31,174957,10,0,0,50,<=50K
47772,71,31781,9,0,1510,35,<=50K
47773,49,278322,13,0,0,40,>50K
47774,49,144514,9,0,1887,45,>50K
47775,41,255824,10,0,0,45,<=50K
47776,29,443858,9,0,0,40,<=50K
47777,19,114066,10,0,0,26,<=50K
47778,30,103860,11,0,0,40,<=50K
47779,40,132839,10,0,0,40,<=50K
47780,51,290688,14,0,0,50,>50K
47781,45,187439,9,0,0,2,<=50K
47782,22,170302,9,0,1974,45,<=50K
47783,49,74984,6,0,0,40,<=50K
47784,17,94774,6,0,0,10,<=50K
47785,46,72896,12,0,0,45,<=50K
47786,55,197749,9,0,1573,44,<=50K
47787,28,182509,11,0,0,40,<=50K
47788,39,233117,15,0,0,40,>50K
47789,36,102729,9,0,0,40,<=50K
47790,36,172706,9,0,0,40,<=50K
47791,23,295254,9,0,0,40,<=50K
47792,38,101426,9,0,0,40,<=50K
47793,75,185603,6,0,0,32,<=50K
47794,53,289620,15,0,0,45,>50K
47795,39,179137,9,0,0,40,<=50K
47796,19,222199,10,0,0,10,<=50K
47797,39,320305,13,0,0,60,<=50K
47798,23,111340,9,0,1573,40,<=50K
47799,31,86150,13,5178,0,40,>50K
47800,60,124648,9,0,0,38,<=50K
47801,30,175761,7,2580,0,40,<=50K
47802,23,148948,7,0,0,40,<=50K
47803,42,230355,10,0,0,40,<=50K
47804,55,277203,10,0,0,40,<=50K
47805,77,176690,5,0,0,40,<=50K
47806,64,119182,9,0,0,40,<=50K
47807,35,181353,10,0,0,50,<=50K
47808,19,311293,9,0,0,25,<=50K
47809,17,132962,8,0,0,30,<=50K
47810,45,155478,10,0,0,40,<=50K
47811,38,46706,14,0,0,20,<=50K
47812,59,142326,11,0,0,40,<=50K
47813,21,220454,9,0,0,40,<=50K
